respondent_id,survey_weight,school_enrollment,employment_status,prepared_for_independence,advice_finances,advice_career,advice_mental_health,advice_physical_health,advice_friendships,relies_on_parents_emotionally,phone_video_frequency,text_frequency,in_person_frequency,financial_independence,received_financial_help,lives_with_parents,relationship_rating,true_self_with_parent,parent_relies_on_child_emotionally,knows_parent_beyond_parent_role,parent_involvement_level,communication_satisfaction,age_group,gender,education_level,race_ethnicity,marital_status,income_tier,census_region
201501605978,0.4905964131006797,Not enrolled in school,Not currently working for pay,Some,Never,Never,Never,Never,Never,Not at all,Less than once a month,Less than once a month,Less than once a month,Completely,No,Does not live with a parent,Poor,Rarely,Not much,Somewhat well,Less involved than desired,Less often than desired,30–34,Man,College graduate or higher,"White, non-Hispanic",Married,Middle income,West
201501606159,0.538901664812224,4-year college or graduate school,Working full time,Some,Rarely,Sometimes,Sometimes,Rarely,Rarely,A fair amount,A few times a week,A few times a week,A few times a month,Completely,No,Does not live with a parent,Very good,Most of the time,Some,Somewhat well,As involved as desired,About as often as desired,30–34,Woman,College graduate or higher,"White, non-Hispanic",Married,Lower income,West
201501606632,0.8714188079549712,Not enrolled in school,Not currently working for pay,A fair amount,Sometimes,Sometimes,Sometimes,Rarely,Rarely,Not much,A few times a month,A few times a month,Less than once a month,Mostly,Yes,Does not live with a parent,Very good,Most of the time,Not much,Extremely well,As involved as desired,About as often as desired,30–34,Man,Some college,"White, non-Hispanic",Never married,Middle income,West
201501608065,0.451780669148742,4-year college or graduate school,Working full time,A great deal,Never,Never,Sometimes,Sometimes,Never,Not at all,Less than once a month,A few times a week,Less than once a month,Completely,No,Does not live with a parent,Good,Some of the time,A great deal,Very well,As involved as desired,About as often as desired,30–34,Woman,College graduate or higher,"White, non-Hispanic",Living with a partner,,West
201501610567,0.4480881945413474,Not enrolled in school,Working full time,A great deal,Very often,Very often,Very often,Sometimes,Sometimes,A great deal,A few times a week,A few times a week,A few times a month,Mostly,Yes,Does not live with a parent,Excellent,Most of the time,A fair amount,Very well,As involved as desired,About as often as desired,18–29,Man,College graduate or higher,"White, non-Hispanic",Never married,Middle income,West
201501610872,0.3637607413241751,Not enrolled in school,Working full time,A great deal,Rarely,Rarely,Sometimes,Sometimes,Sometimes,A fair amount,A few times a week,A few times a week,Once a month,Completely,No,Does not live with a parent,Very good,Most of the time,A fair amount,Very well,As involved as desired,About as often as desired,30–34,Woman,College graduate or higher,"White, non-Hispanic",Married,Upper income,Northeast
201501611818,0.488854591019136,Not enrolled in school,Working full time,A fair amount,Very often,Never,Sometimes,Very often,Never,Not at all,A few times a month,A few times a week,Less than once a month,Mostly,Yes,Does not live with a parent,Very good,All of the time,Some,Very well,As involved as desired,Less often than desired,30–34,Man,College graduate or higher,"White, non-Hispanic",Married,Upper income,South
201501616297,1.5466052392287828,Not enrolled in school,Working full time,A fair amount,Sometimes,Rarely,Never,Never,Never,Not at all,A few times a month,Once a month,Less than once a month,Completely,No,Does not live with a parent,Good,Some of the time,Not much,Very well,Less involved than desired,Less often than desired,30–34,Man,College graduate or higher,"White, non-Hispanic",Married,Middle income,South
201501617649,0.4541523504313142,Not enrolled in school,Working full time,A great deal,Never,Never,Never,Never,Never,Not at all,A few times a month,Once a month,Less than once a month,Completely,No,Does not live with a parent,Good,Rarely,Not at all,Somewhat well,As involved as desired,About as often as desired,30–34,Man,College graduate or higher,Hispanic,Married,Middle income,Midwest
201501622472,4.7091678454126304,Not enrolled in school,Working full time,A great deal,Extremely often,Extremely often,Sometimes,Very often,Sometimes,A great deal,A few times a week,A few times a week,Once a month,Mostly,Yes,Does not live with a parent,Excellent,All of the time,A great deal,Extremely well,As involved as desired,About as often as desired,18–29,Woman,Some college,"White, non-Hispanic",Living with a partner,Upper income,South
201501622724,2.4383869989034563,Not enrolled in school,Working full time,A great deal,Sometimes,Sometimes,Sometimes,Sometimes,Rarely,A fair amount,Less than once a month,A few times a month,A few times a month,Completely,No,Does not live with a parent,Good,All of the time,Some,Somewhat well,As involved as desired,About as often as desired,30–34,Man,High school or less,"White, non-Hispanic",Never married,Upper income,Midwest
201501624218,5.972011849555488,2-year college or technical school,Working full time,A fair amount,Very often,Very often,Very often,Rarely,Rarely,Not much,A few times a month,A few times a week,Less than once a month,Completely,Yes,Does not live with a parent,Excellent,All of the time,Not much,Very well,Less involved than desired,Less often than desired,18–29,Man,Some college,"White, non-Hispanic",Married,Middle income,Midwest
201501624300,0.2518599959238841,Not enrolled in school,Working full time,A great deal,Sometimes,Very often,Very often,Very often,Sometimes,A great deal,A few times a month,A few times a week,Once a month,Mostly,Yes,Does not live with a parent,Excellent,Most of the time,A fair amount,Extremely well,As involved as desired,About as often as desired,18–29,Woman,College graduate or higher,"White, non-Hispanic",Living with a partner,Middle income,Midwest
201501624671,0.8533694789461876,Not enrolled in school,Working full time,A great deal,Sometimes,Very often,Very often,Sometimes,Rarely,A fair amount,A few times a week,A few times a week,A few times a month,Completely,No,Does not live with a parent,Excellent,Most of the time,Not much,Very well,As involved as desired,About as often as desired,30–34,Man,College graduate or higher,"White, non-Hispanic",Living with a partner,Middle income,South
201501626417,0.3153989970011514,Not enrolled in school,Working full time,A great deal,Sometimes,Very often,Very often,Extremely often,Extremely often,Some,A few times a month,A few times a week,A few times a month,Completely,No,Does not live with a parent,Excellent,Most of the time,Some,Very well,As involved as desired,About as often as desired,30–34,Man,College graduate or higher,"White, non-Hispanic",Married,Upper income,Midwest
201501640302,0.2996737350647932,Not enrolled in school,Working full time,Some,Sometimes,,Rarely,Sometimes,,A fair amount,A few times a week,A few times a week,A few times a week,Somewhat,Yes,Lives with at least one parent,Fair,Some of the time,A great deal,Somewhat well,As involved as desired,About as often as desired,30–34,Woman,Some college,"Black, non-Hispanic",Never married,Lower income,South
201501644301,0.488854591019136,Not enrolled in school,Working full time,A great deal,Sometimes,Sometimes,Sometimes,Sometimes,Very often,Some,A few times a month,At least once a day,Less than once a month,Completely,Yes,Does not live with a parent,Excellent,All of the time,Not much,Somewhat well,As involved as desired,About as often as desired,30–34,Man,College graduate or higher,"White, non-Hispanic",Married,Upper income,South
201501649465,2.915002057064943,Not enrolled in school,Not currently working for pay,Not at all,Sometimes,Sometimes,Sometimes,Sometimes,Sometimes,Not much,A few times a week,A few times a month,A few times a week,Somewhat,Yes,Lives with at least one parent,Very good,Rarely,Some,Very well,More involved than desired,More often than desired,18–29,Woman,High school or less,Hispanic,Divorced,Lower income,South
201501650065,0.3404290469526549,Not enrolled in school,Working full time,Some,Very often,Sometimes,Never,Rarely,Never,Some,,,,A little,Yes,Lives with all parents,Good,Some of the time,Some,Somewhat well,More involved than desired,About as often as desired,18–29,Woman,College graduate or higher,"Other or multiracial, non-Hispanic",Never married,Upper income,Northeast
201501653278,0.3370198589616606,Not enrolled in school,Not currently working for pay,A great deal,Very often,Very often,Very often,Very often,Sometimes,A fair amount,A few times a month,A few times a month,Less than once a month,Completely,No,Does not live with a parent,Excellent,All of the time,Not much,Extremely well,As involved as desired,About as often as desired,30–34,Man,College graduate or higher,Hispanic,Never married,Upper income,Northeast
201501655718,0.7373214858356415,Not enrolled in school,Working full time,A great deal,Sometimes,Sometimes,Sometimes,Sometimes,Very often,A fair amount,A few times a month,A few times a month,Once a month,Completely,No,Does not live with a parent,Excellent,All of the time,A fair amount,Very well,As involved as desired,About as often as desired,18–29,Woman,College graduate or higher,"White, non-Hispanic",Never married,Upper income,Midwest
201501667434,0.6301618295481428,Not enrolled in school,Working full time,A fair amount,Sometimes,Very often,Sometimes,Very often,Very often,Some,,,,Completely,Yes,Lives with all parents,Very good,All of the time,A fair amount,Very well,As involved as desired,About as often as desired,30–34,Woman,High school or less,"White, non-Hispanic",Never married,Middle income,Northeast
201501676079,2.671576449407988,Not enrolled in school,Working full time,A great deal,Sometimes,Rarely,Sometimes,Sometimes,Never,Some,A few times a week,A few times a week,Less than once a month,Completely,No,Does not live with a parent,Very good,Most of the time,Not at all,Very well,Less involved than desired,Less often than desired,18–29,Man,College graduate or higher,"White, non-Hispanic",Married,Middle income,South
201501676648,1.5950462757493908,Not enrolled in school,Working full time,A fair amount,Sometimes,Sometimes,Sometimes,Very often,Rarely,Not much,A few times a month,A few times a month,Less than once a month,Mostly,No,Does not live with a parent,Good,Some of the time,Some,Somewhat well,As involved as desired,About as often as desired,18–29,Man,College graduate or higher,"White, non-Hispanic",Never married,Upper income,Northeast
201501676768,0.2316458777695321,Not enrolled in school,Working full time,A fair amount,Very often,Extremely often,Rarely,Sometimes,Rarely,Not much,At least once a day,At least once a day,A few times a month,Completely,No,Does not live with a parent,Very good,Most of the time,Some,Somewhat well,As involved as desired,More often than desired,30–34,Woman,College graduate or higher,"Asian, non-Hispanic",Married,Middle income,West
