respondent_id,survey_weight,school_enrollment,employment_status,prepared_for_independence,advice_finances,advice_career,advice_mental_health,advice_physical_health,advice_friendships,relies_on_parents_emotionally,phone_video_frequency,text_frequency,in_person_frequency,financial_independence,received_financial_help,lives_with_parents,relationship_rating,true_self_with_parent,parent_relies_on_child_emotionally,knows_parent_beyond_parent_role,parent_involvement_level,communication_satisfaction,age_group,gender,education_level,race_ethnicity,marital_status,income_tier,census_region
201501680788,0.335494764564973,4.0,1.0,1.0,2.0,3.0,4.0,3.0,3.0,3.0,5.0,2.0,5.0,2.0,2.0,3.0,1.0,2.0,3.0,2.0,3.0,2.0,2,2.0,2.0,1.0,1.0,2.0,3.0
201501682318,1.3131616627166145,4.0,2.0,2.0,5.0,5.0,5.0,5.0,5.0,5.0,4.0,4.0,5.0,2.0,2.0,3.0,4.0,4.0,5.0,4.0,3.0,3.0,2,3.0,1.0,1.0,6.0,1.0,2.0
201501683849,0.5390680441493876,4.0,3.0,2.0,4.0,3.0,4.0,3.0,3.0,2.0,2.0,2.0,5.0,1.0,2.0,3.0,3.0,2.0,3.0,3.0,3.0,3.0,2,1.0,1.0,2.0,1.0,3.0,3.0
201501684131,0.3333324237113266,3.0,1.0,1.0,3.0,1.0,3.0,4.0,3.0,1.0,4.0,1.0,5.0,2.0,2.0,3.0,1.0,1.0,2.0,2.0,3.0,2.0,1,2.0,1.0,1.0,2.0,3.0,3.0
201501686078,0.5221632279900154,4.0,1.0,4.0,5.0,4.0,5.0,5.0,4.0,4.0,3.0,2.0,3.0,1.0,2.0,3.0,4.0,2.0,2.0,3.0,3.0,3.0,1,2.0,1.0,1.0,2.0,1.0,3.0
201501687391,0.3897533618430241,4.0,1.0,1.0,5.0,5.0,5.0,4.0,5.0,5.0,2.0,2.0,3.0,1.0,2.0,3.0,2.0,2.0,3.0,2.0,3.0,3.0,2,2.0,1.0,1.0,1.0,3.0,4.0
201501687650,0.3538962867655155,4.0,1.0,1.0,5.0,4.0,2.0,3.0,3.0,3.0,3.0,2.0,5.0,1.0,2.0,3.0,2.0,2.0,4.0,3.0,2.0,2.0,2,2.0,1.0,1.0,2.0,2.0,1.0
201501687662,0.6604280495825496,4.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,2.0,3.0,2.0,4.0,1.0,2.0,3.0,1.0,1.0,3.0,3.0,3.0,3.0,2,1.0,1.0,1.0,1.0,3.0,3.0
201501688342,0.2331918138962437,4.0,1.0,1.0,2.0,2.0,3.0,3.0,2.0,1.0,1.0,1.0,3.0,2.0,2.0,3.0,1.0,1.0,3.0,1.0,3.0,3.0,2,2.0,1.0,1.0,6.0,2.0,3.0
201501689057,0.4579585678958912,4.0,1.0,1.0,4.0,4.0,4.0,4.0,4.0,3.0,3.0,5.0,5.0,1.0,1.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,2,1.0,1.0,1.0,6.0,,1.0
201501690936,2.34276697713878,4.0,1.0,1.0,5.0,5.0,5.0,5.0,5.0,5.0,3.0,2.0,3.0,1.0,2.0,3.0,1.0,5.0,5.0,1.0,3.0,3.0,2,1.0,2.0,1.0,1.0,2.0,2.0
201501691173,0.6073382236784455,4.0,1.0,2.0,3.0,3.0,4.0,4.0,4.0,3.0,4.0,3.0,5.0,2.0,2.0,3.0,3.0,2.0,4.0,3.0,3.0,3.0,1,2.0,1.0,1.0,6.0,2.0,4.0
201501691275,0.3405506061209443,4.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,5.0,2.0,1.0,3.0,1.0,1.0,4.0,1.0,3.0,3.0,2,2.0,1.0,1.0,6.0,2.0,3.0
201501694020,6.314159461681934,4.0,1.0,2.0,3.0,5.0,5.0,5.0,5.0,5.0,3.0,3.0,5.0,1.0,1.0,3.0,3.0,1.0,3.0,4.0,3.0,3.0,2,1.0,2.0,2.0,6.0,1.0,1.0
201501695233,4.306226691869545,4.0,1.0,4.0,4.0,4.0,5.0,4.0,4.0,4.0,2.0,6.0,1.0,2.0,1.0,2.0,4.0,4.0,4.0,3.0,1.0,3.0,1,1.0,3.0,1.0,6.0,2.0,3.0
201501697631,0.6657900243114468,4.0,1.0,5.0,3.0,4.0,5.0,5.0,5.0,5.0,3.0,6.0,5.0,1.0,2.0,3.0,3.0,3.0,3.0,5.0,2.0,2.0,2,2.0,2.0,1.0,1.0,1.0,3.0
201501700859,0.2894763707948369,3.0,1.0,4.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,1.0,2.0,3.0,5.0,5.0,5.0,1.0,2.0,2.0,2,2.0,2.0,1.0,1.0,1.0,3.0
201501701762,0.3602560904852916,4.0,1.0,2.0,3.0,4.0,3.0,5.0,4.0,3.0,3.0,2.0,3.0,1.0,2.0,3.0,2.0,2.0,4.0,3.0,3.0,3.0,2,1.0,1.0,1.0,1.0,2.0,4.0
201501726321,0.2719718016441227,4.0,2.0,1.0,3.0,1.0,1.0,2.0,4.0,2.0,1.0,1.0,2.0,2.0,1.0,3.0,2.0,1.0,2.0,1.0,3.0,3.0,2,2.0,1.0,1.0,1.0,2.0,2.0
201501726340,2.0061428061826017,2.0,3.0,2.0,3.0,3.0,3.0,3.0,2.0,3.0,3.0,3.0,3.0,2.0,1.0,2.0,3.0,3.0,4.0,3.0,1.0,3.0,2,2.0,3.0,3.0,4.0,1.0,3.0
201501726887,0.8081633920811111,4.0,1.0,1.0,4.0,4.0,5.0,4.0,4.0,3.0,3.0,2.0,5.0,1.0,2.0,3.0,1.0,2.0,4.0,1.0,3.0,3.0,2,1.0,1.0,1.0,6.0,3.0,2.0
201501728252,0.2947449439391508,4.0,1.0,2.0,4.0,4.0,4.0,4.0,5.0,4.0,3.0,3.0,5.0,1.0,2.0,3.0,4.0,4.0,5.0,3.0,3.0,2.0,2,1.0,1.0,1.0,1.0,2.0,2.0
201501728687,4.852521621115174,4.0,1.0,3.0,5.0,5.0,5.0,5.0,5.0,5.0,6.0,6.0,6.0,1.0,2.0,2.0,3.0,3.0,2.0,2.0,3.0,1.0,2,1.0,3.0,1.0,6.0,2.0,1.0
201501729167,0.2853047129916281,4.0,1.0,2.0,4.0,4.0,4.0,4.0,4.0,3.0,2.0,2.0,2.0,2.0,2.0,3.0,2.0,3.0,2.0,3.0,1.0,3.0,2,1.0,1.0,1.0,1.0,3.0,4.0
201501729858,0.7350920770524269,4.0,1.0,2.0,4.0,4.0,5.0,3.0,5.0,4.0,3.0,2.0,5.0,1.0,2.0,3.0,3.0,3.0,3.0,3.0,2.0,2.0,2,2.0,1.0,1.0,6.0,2.0,1.0
201501731054,0.9997273456439032,4.0,4.0,1.0,2.0,2.0,3.0,3.0,4.0,4.0,3.0,3.0,5.0,2.0,1.0,2.0,3.0,3.0,4.0,3.0,3.0,3.0,2,1.0,1.0,4.0,1.0,2.0,3.0
201501734824,0.5098215161424883,4.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,,,,1.0,2.0,1.0,1.0,1.0,2.0,2.0,2.0,3.0,2,1.0,1.0,5.0,1.0,1.0,1.0
201501735187,0.3538962867655155,3.0,1.0,1.0,4.0,4.0,3.0,3.0,4.0,3.0,3.0,2.0,5.0,2.0,1.0,3.0,3.0,3.0,2.0,3.0,3.0,2.0,2,2.0,1.0,1.0,2.0,2.0,1.0
201501735861,2.570016420207565,4.0,1.0,3.0,3.0,3.0,3.0,3.0,5.0,4.0,3.0,3.0,4.0,2.0,1.0,3.0,4.0,5.0,5.0,3.0,2.0,2.0,1,3.0,2.0,1.0,2.0,1.0,3.0
201501736093,0.8823119078393715,4.0,1.0,2.0,4.0,3.0,4.0,5.0,4.0,3.0,2.0,2.0,5.0,2.0,2.0,3.0,2.0,2.0,2.0,2.0,3.0,3.0,1,2.0,1.0,1.0,2.0,2.0,1.0
201501736475,1.0050719350700288,4.0,1.0,1.0,2.0,2.0,4.0,4.0,3.0,3.0,3.0,2.0,5.0,1.0,2.0,3.0,1.0,2.0,5.0,2.0,3.0,3.0,1,1.0,1.0,1.0,6.0,3.0,1.0
201501794979,0.2853047129916281,4.0,1.0,2.0,3.0,4.0,4.0,3.0,4.0,4.0,3.0,2.0,5.0,2.0,1.0,3.0,3.0,2.0,1.0,2.0,3.0,3.0,2,1.0,1.0,1.0,1.0,3.0,4.0
201701218985,2.910681528609685,4.0,1.0,2.0,3.0,3.0,5.0,5.0,4.0,4.0,,,,2.0,2.0,1.0,2.0,3.0,4.0,2.0,3.0,3.0,1,1.0,2.0,3.0,6.0,2.0,4.0
201701256892,0.3939732420670037,4.0,1.0,2.0,4.0,1.0,1.0,2.0,4.0,1.0,,,,3.0,1.0,1.0,1.0,1.0,4.0,1.0,3.0,3.0,2,1.0,1.0,1.0,6.0,2.0,2.0
201701602961,0.5524444017845986,4.0,1.0,4.0,3.0,2.0,2.0,2.0,3.0,2.0,2.0,2.0,5.0,2.0,1.0,3.0,1.0,1.0,3.0,1.0,3.0,3.0,1,1.0,1.0,1.0,6.0,2.0,1.0
201701603739,0.1332576089846679,4.0,3.0,2.0,5.0,4.0,5.0,3.0,5.0,4.0,3.0,3.0,5.0,1.0,2.0,3.0,2.0,2.0,4.0,3.0,3.0,2.0,2,1.0,1.0,3.0,6.0,1.0,4.0
201701606150,0.6074973185084243,3.0,2.0,2.0,2.0,5.0,5.0,3.0,4.0,4.0,5.0,4.0,5.0,2.0,1.0,3.0,3.0,2.0,2.0,4.0,3.0,3.0,1,2.0,1.0,4.0,6.0,2.0,3.0
201701607480,1.4556630394131431,4.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,5.0,2.0,1.0,3.0,1.0,1.0,1.0,1.0,3.0,3.0,1,2.0,1.0,1.0,2.0,1.0,2.0
201701610536,1.138829714411207,4.0,1.0,1.0,4.0,4.0,5.0,3.0,5.0,2.0,2.0,2.0,1.0,1.0,2.0,3.0,1.0,1.0,3.0,2.0,3.0,2.0,1,2.0,1.0,3.0,1.0,2.0,4.0
201701610762,0.5324946860997153,4.0,1.0,2.0,4.0,3.0,4.0,4.0,4.0,3.0,5.0,3.0,5.0,1.0,2.0,3.0,2.0,2.0,4.0,2.0,3.0,2.0,2,1.0,1.0,1.0,1.0,2.0,2.0
201701610930,0.5233511310411485,4.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,2.0,1.0,1.0,3.0,2.0,3.0,3.0,2,2.0,1.0,3.0,1.0,2.0,1.0
201701611096,0.5159865957425868,4.0,1.0,1.0,2.0,3.0,2.0,4.0,4.0,3.0,4.0,2.0,5.0,2.0,1.0,3.0,2.0,2.0,2.0,1.0,3.0,2.0,1,2.0,1.0,5.0,6.0,2.0,3.0
201701611152,0.8920351119592214,4.0,1.0,2.0,3.0,3.0,3.0,2.0,3.0,3.0,1.0,2.0,3.0,2.0,2.0,3.0,3.0,3.0,3.0,3.0,1.0,3.0,2,2.0,1.0,3.0,1.0,1.0,3.0
201701612823,0.3746494484843643,4.0,2.0,1.0,2.0,2.0,2.0,2.0,3.0,2.0,5.0,2.0,3.0,2.0,2.0,3.0,1.0,2.0,2.0,2.0,3.0,3.0,1,2.0,1.0,5.0,2.0,1.0,1.0
201701618655,0.3885634126987383,4.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,3.0,2.0,1.0,3.0,1.0,2.0,4.0,1.0,3.0,3.0,1,1.0,1.0,1.0,6.0,2.0,1.0
201701628100,1.4516104362298126,4.0,1.0,1.0,3.0,3.0,3.0,3.0,3.0,4.0,3.0,3.0,3.0,1.0,2.0,3.0,3.0,1.0,4.0,4.0,2.0,2.0,2,1.0,2.0,1.0,2.0,2.0,1.0
201701629027,1.4596834654511788,4.0,1.0,1.0,5.0,5.0,5.0,5.0,5.0,4.0,3.0,2.0,4.0,1.0,2.0,3.0,4.0,3.0,5.0,4.0,3.0,2.0,1,1.0,1.0,1.0,1.0,2.0,2.0
201701634759,0.9561683402663232,4.0,1.0,3.0,2.0,2.0,4.0,3.0,3.0,4.0,3.0,2.0,5.0,2.0,2.0,3.0,2.0,3.0,4.0,4.0,2.0,2.0,1,1.0,1.0,5.0,2.0,2.0,4.0
201701637196,1.035087684240269,3.0,1.0,1.0,3.0,3.0,3.0,2.0,3.0,2.0,,,,3.0,1.0,1.0,2.0,2.0,2.0,2.0,3.0,3.0,1,1.0,2.0,2.0,6.0,2.0,4.0
201701640014,0.4010469026372703,3.0,1.0,1.0,3.0,1.0,5.0,5.0,4.0,4.0,3.0,2.0,5.0,1.0,2.0,3.0,1.0,2.0,5.0,1.0,3.0,3.0,2,2.0,1.0,1.0,1.0,3.0,3.0
201701641473,0.2455862833523246,3.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,5.0,2.0,2.0,3.0,1.0,2.0,3.0,3.0,3.0,3.0,2,1.0,1.0,5.0,6.0,3.0,2.0
201701643011,0.3045805209534003,3.0,1.0,2.0,3.0,3.0,3.0,3.0,4.0,3.0,3.0,3.0,3.0,1.0,2.0,3.0,2.0,2.0,3.0,2.0,3.0,3.0,2,1.0,1.0,1.0,2.0,2.0,1.0
201701643053,2.0233508790285746,4.0,3.0,5.0,1.0,4.0,5.0,3.0,4.0,5.0,2.0,1.0,1.0,5.0,1.0,2.0,3.0,4.0,3.0,3.0,2.0,3.0,1,2.0,3.0,2.0,6.0,2.0,1.0
201701653417,0.2545017339559448,4.0,1.0,2.0,5.0,5.0,5.0,5.0,5.0,5.0,4.0,5.0,5.0,1.0,2.0,3.0,2.0,2.0,3.0,3.0,2.0,2.0,2,1.0,1.0,5.0,1.0,2.0,3.0
201701667125,2.956906914429727,4.0,2.0,4.0,5.0,5.0,5.0,5.0,5.0,5.0,1.0,1.0,1.0,2.0,2.0,3.0,4.0,3.0,3.0,3.0,1.0,1.0,2,1.0,2.0,3.0,6.0,1.0,4.0
201701669600,6.314159461681934,4.0,3.0,2.0,2.0,2.0,3.0,3.0,4.0,5.0,,,,5.0,1.0,1.0,3.0,4.0,4.0,3.0,3.0,3.0,1,1.0,3.0,3.0,6.0,2.0,4.0
201701677591,0.2106181930528347,4.0,1.0,1.0,2.0,3.0,4.0,3.0,3.0,2.0,2.0,1.0,2.0,2.0,1.0,3.0,1.0,1.0,2.0,2.0,3.0,3.0,2,2.0,1.0,1.0,6.0,3.0,3.0
201701678401,3.850459669405764,4.0,1.0,1.0,1.0,2.0,5.0,4.0,5.0,4.0,3.0,1.0,3.0,2.0,1.0,3.0,2.0,2.0,5.0,4.0,2.0,2.0,1,2.0,1.0,1.0,2.0,2.0,1.0
201701684911,0.2717874867719778,4.0,1.0,2.0,3.0,2.0,3.0,2.0,3.0,2.0,2.0,1.0,2.0,3.0,1.0,3.0,3.0,3.0,4.0,3.0,3.0,3.0,1,1.0,1.0,3.0,6.0,2.0,3.0
201701686171,0.1906472600955951,4.0,1.0,1.0,4.0,3.0,3.0,4.0,4.0,3.0,3.0,3.0,4.0,1.0,2.0,3.0,1.0,1.0,3.0,2.0,3.0,3.0,2,2.0,1.0,1.0,2.0,3.0,2.0
201701687851,0.660064862424488,4.0,1.0,2.0,5.0,4.0,4.0,4.0,4.0,5.0,5.0,5.0,5.0,1.0,2.0,3.0,5.0,4.0,4.0,5.0,3.0,1.0,2,1.0,1.0,1.0,3.0,3.0,1.0
201701690935,0.1849957625327775,4.0,1.0,2.0,3.0,2.0,3.0,3.0,3.0,2.0,3.0,1.0,3.0,1.0,2.0,3.0,4.0,1.0,3.0,2.0,2.0,3.0,2,2.0,1.0,1.0,6.0,2.0,1.0
201701691779,3.5292702840888617,4.0,4.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,3.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,3.0,1,1.0,3.0,1.0,6.0,1.0,3.0
201701694992,0.5442125121810325,4.0,1.0,1.0,3.0,3.0,4.0,4.0,5.0,3.0,3.0,3.0,3.0,1.0,2.0,3.0,3.0,2.0,4.0,2.0,3.0,3.0,2,1.0,1.0,1.0,1.0,2.0,2.0
201701695713,0.5926969027667496,4.0,1.0,2.0,4.0,4.0,4.0,3.0,4.0,5.0,3.0,3.0,6.0,1.0,2.0,3.0,1.0,1.0,5.0,2.0,3.0,3.0,2,2.0,2.0,3.0,2.0,1.0,1.0
201701701371,6.314159461681934,4.0,1.0,3.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,1.0,2.0,3.0,4.0,2.0,4.0,3.0,2.0,2.0,1,1.0,3.0,1.0,6.0,2.0,2.0
201701707483,0.3424226113023347,4.0,1.0,1.0,3.0,4.0,4.0,4.0,5.0,4.0,3.0,2.0,5.0,1.0,2.0,3.0,3.0,2.0,5.0,3.0,2.0,2.0,2,1.0,1.0,1.0,1.0,3.0,4.0
201701715648,0.7130543492525682,4.0,1.0,2.0,3.0,3.0,4.0,4.0,4.0,2.0,2.0,2.0,4.0,1.0,2.0,3.0,2.0,3.0,3.0,3.0,3.0,3.0,2,1.0,1.0,1.0,1.0,2.0,3.0
201701716173,0.1804692363824049,4.0,1.0,1.0,5.0,5.0,5.0,4.0,3.0,4.0,3.0,2.0,2.0,1.0,2.0,3.0,3.0,2.0,4.0,3.0,3.0,3.0,1,2.0,1.0,3.0,2.0,,4.0
201701722580,0.157643209528383,3.0,3.0,1.0,3.0,3.0,4.0,5.0,3.0,3.0,2.0,2.0,5.0,3.0,1.0,3.0,2.0,3.0,3.0,3.0,3.0,3.0,2,1.0,1.0,5.0,1.0,1.0,3.0
201701723603,1.3898938439322488,4.0,1.0,2.0,4.0,3.0,2.0,4.0,2.0,3.0,1.0,3.0,3.0,1.0,2.0,3.0,3.0,2.0,5.0,2.0,2.0,2.0,1,2.0,3.0,1.0,2.0,2.0,4.0
201701727498,0.4694453360566885,4.0,1.0,1.0,5.0,4.0,5.0,5.0,5.0,4.0,3.0,3.0,3.0,1.0,2.0,3.0,4.0,3.0,3.0,3.0,3.0,3.0,2,1.0,1.0,3.0,1.0,2.0,1.0
201701729596,1.0384084419003026,4.0,1.0,2.0,5.0,3.0,2.0,5.0,3.0,3.0,3.0,2.0,5.0,1.0,2.0,3.0,4.0,3.0,4.0,3.0,2.0,2.0,2,1.0,1.0,1.0,1.0,3.0,2.0
201701734148,1.1418200906033789,3.0,1.0,2.0,1.0,1.0,3.0,4.0,3.0,1.0,3.0,2.0,5.0,2.0,1.0,3.0,1.0,2.0,4.0,3.0,2.0,2.0,1,1.0,1.0,1.0,1.0,1.0,2.0
201801000099,0.1449103812874704,4.0,1.0,2.0,4.0,3.0,4.0,2.0,4.0,3.0,1.0,2.0,2.0,1.0,2.0,3.0,2.0,2.0,3.0,2.0,3.0,3.0,1,2.0,1.0,3.0,6.0,2.0,1.0
201801000162,1.404130105109431,4.0,3.0,3.0,5.0,5.0,4.0,5.0,5.0,4.0,2.0,1.0,2.0,1.0,2.0,3.0,2.0,2.0,2.0,2.0,3.0,3.0,1,2.0,3.0,3.0,1.0,1.0,1.0
201801000341,0.616019225846344,4.0,1.0,2.0,2.0,2.0,3.0,1.0,2.0,2.0,,,,4.0,1.0,1.0,2.0,3.0,4.0,2.0,3.0,3.0,1,2.0,1.0,3.0,4.0,1.0,1.0
201801001116,0.1573206897353543,4.0,1.0,1.0,5.0,5.0,5.0,5.0,5.0,5.0,4.0,3.0,5.0,1.0,2.0,3.0,1.0,2.0,5.0,2.0,3.0,3.0,2,2.0,1.0,3.0,2.0,1.0,1.0
201801001147,1.3727722856022186,4.0,1.0,1.0,2.0,2.0,3.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,1.0,3.0,1.0,2.0,2.0,3.0,3.0,2.0,1,2.0,1.0,3.0,1.0,2.0,3.0
201801001456,1.2462335315383135,4.0,3.0,4.0,4.0,3.0,2.0,3.0,3.0,2.0,,,,5.0,1.0,1.0,2.0,3.0,3.0,2.0,3.0,3.0,2,2.0,3.0,3.0,6.0,1.0,3.0
201801001642,0.0694516170653306,4.0,2.0,1.0,4.0,3.0,5.0,1.0,5.0,5.0,,,,2.0,2.0,1.0,3.0,1.0,3.0,3.0,3.0,3.0,1,2.0,2.0,3.0,6.0,1.0,3.0
201801002185,3.285814423015389,4.0,2.0,2.0,2.0,3.0,4.0,3.0,4.0,5.0,5.0,1.0,2.0,3.0,2.0,2.0,3.0,2.0,5.0,2.0,1.0,3.0,1,1.0,3.0,3.0,6.0,2.0,2.0
201801002212,3.6471688490655256,3.0,3.0,3.0,3.0,2.0,3.0,4.0,3.0,1.0,2.0,1.0,3.0,4.0,2.0,2.0,2.0,2.0,2.0,4.0,2.0,2.0,1,2.0,3.0,4.0,4.0,1.0,2.0
201801002768,4.798764205573833,4.0,1.0,1.0,3.0,2.0,4.0,2.0,4.0,4.0,1.0,2.0,2.0,1.0,2.0,3.0,5.0,3.0,5.0,4.0,2.0,2.0,1,2.0,3.0,3.0,1.0,2.0,3.0
201801002962,1.5995683795437676,4.0,3.0,3.0,3.0,5.0,5.0,5.0,5.0,4.0,,,,4.0,2.0,1.0,3.0,3.0,3.0,3.0,3.0,3.0,1,1.0,2.0,3.0,6.0,1.0,3.0
201801002992,0.7014338171599123,3.0,3.0,2.0,2.0,4.0,4.0,4.0,4.0,3.0,4.0,4.0,4.0,3.0,1.0,3.0,4.0,3.0,4.0,4.0,2.0,2.0,1,2.0,1.0,3.0,2.0,1.0,3.0
201801003350,0.6090860602802404,3.0,2.0,4.0,4.0,3.0,4.0,2.0,4.0,3.0,,,,3.0,1.0,1.0,3.0,2.0,4.0,4.0,1.0,3.0,2,1.0,2.0,3.0,6.0,1.0,3.0
201801004035,0.4547563224107384,4.0,3.0,2.0,2.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,2.0,1.0,2.0,3.0,1.0,1.0,2.0,2.0,3.0,3.0,2,2.0,2.0,3.0,1.0,2.0,3.0
201801005161,0.3054428221506098,4.0,1.0,3.0,2.0,2.0,3.0,2.0,2.0,1.0,,,,2.0,2.0,1.0,2.0,2.0,3.0,3.0,,3.0,1,2.0,1.0,3.0,6.0,2.0,4.0
201801005504,1.3350091147687244,4.0,1.0,3.0,2.0,2.0,4.0,5.0,2.0,2.0,1.0,2.0,3.0,2.0,1.0,3.0,2.0,3.0,4.0,3.0,3.0,3.0,1,2.0,2.0,3.0,2.0,1.0,4.0
201801005675,0.2277382842946813,3.0,1.0,3.0,3.0,3.0,5.0,3.0,4.0,5.0,5.0,5.0,5.0,1.0,2.0,3.0,5.0,1.0,5.0,3.0,3.0,3.0,2,1.0,1.0,3.0,1.0,3.0,4.0
201801006202,0.644975053245403,3.0,2.0,2.0,5.0,5.0,5.0,5.0,5.0,3.0,5.0,3.0,6.0,1.0,2.0,3.0,3.0,3.0,4.0,3.0,2.0,2.0,1,2.0,1.0,3.0,2.0,2.0,4.0
201801006487,0.2302108250842327,4.0,1.0,3.0,2.0,4.0,3.0,3.0,2.0,2.0,3.0,6.0,3.0,2.0,2.0,3.0,1.0,2.0,2.0,2.0,3.0,2.0,2,2.0,1.0,3.0,1.0,1.0,4.0
201801006552,1.1351345473229706,4.0,1.0,2.0,4.0,4.0,4.0,5.0,4.0,2.0,2.0,2.0,4.0,1.0,2.0,3.0,1.0,1.0,2.0,1.0,3.0,2.0,1,2.0,1.0,3.0,1.0,2.0,4.0
201801006666,0.3054428221506098,4.0,1.0,2.0,3.0,2.0,3.0,1.0,5.0,2.0,,,,4.0,2.0,1.0,4.0,3.0,5.0,4.0,2.0,3.0,1,2.0,1.0,3.0,6.0,2.0,4.0
201801007224,0.1922892524990812,4.0,1.0,1.0,4.0,4.0,4.0,4.0,4.0,4.0,3.0,2.0,3.0,1.0,2.0,3.0,1.0,1.0,4.0,3.0,3.0,2.0,2,1.0,1.0,5.0,1.0,3.0,4.0
201801007441,0.6634944549399259,4.0,1.0,1.0,5.0,4.0,5.0,5.0,5.0,5.0,5.0,3.0,2.0,1.0,2.0,3.0,4.0,4.0,3.0,4.0,2.0,2.0,1,2.0,3.0,3.0,1.0,1.0,4.0
201801007475,0.5167742071999019,4.0,1.0,1.0,3.0,3.0,3.0,3.0,3.0,4.0,2.0,2.0,1.0,1.0,1.0,3.0,1.0,1.0,3.0,3.0,3.0,3.0,2,2.0,3.0,3.0,2.0,1.0,4.0
201801007627,0.2609809943559936,4.0,1.0,2.0,5.0,5.0,5.0,5.0,5.0,4.0,5.0,5.0,5.0,1.0,2.0,3.0,3.0,3.0,5.0,3.0,3.0,3.0,2,2.0,1.0,3.0,1.0,3.0,1.0
201801007690,2.1573415855214124,4.0,1.0,2.0,3.0,3.0,4.0,3.0,4.0,4.0,3.0,2.0,5.0,1.0,2.0,3.0,4.0,3.0,4.0,3.0,3.0,3.0,1,2.0,1.0,3.0,6.0,3.0,4.0
201801007785,0.2756845834246194,4.0,2.0,2.0,4.0,4.0,5.0,5.0,5.0,5.0,3.0,3.0,5.0,1.0,2.0,3.0,3.0,2.0,4.0,2.0,3.0,3.0,1,2.0,1.0,1.0,1.0,2.0,1.0
201801008522,0.9891603461489664,4.0,1.0,4.0,3.0,2.0,4.0,3.0,3.0,5.0,1.0,1.0,4.0,1.0,2.0,3.0,3.0,3.0,2.0,2.0,1.0,3.0,2,2.0,1.0,,6.0,2.0,3.0
201801008997,0.3069384046166448,2.0,2.0,3.0,4.0,3.0,4.0,4.0,4.0,4.0,3.0,2.0,3.0,1.0,2.0,3.0,4.0,3.0,3.0,3.0,3.0,3.0,2,2.0,2.0,3.0,1.0,2.0,1.0
201801009141,0.0813668309152204,4.0,1.0,3.0,4.0,2.0,3.0,2.0,4.0,2.0,2.0,2.0,5.0,1.0,2.0,3.0,3.0,2.0,3.0,3.0,3.0,3.0,2,2.0,1.0,4.0,6.0,3.0,1.0
201801011633,0.2858222031225366,4.0,1.0,1.0,3.0,3.0,4.0,4.0,3.0,3.0,2.0,2.0,5.0,1.0,2.0,3.0,2.0,2.0,4.0,3.0,3.0,3.0,2,2.0,1.0,1.0,1.0,3.0,3.0
201801011816,0.7565328567442292,4.0,1.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,,,,3.0,2.0,1.0,4.0,3.0,5.0,3.0,2.0,3.0,1,2.0,1.0,3.0,6.0,1.0,3.0
201801012544,0.5608862918609998,4.0,1.0,2.0,3.0,2.0,2.0,4.0,4.0,4.0,2.0,3.0,5.0,1.0,1.0,3.0,1.0,1.0,2.0,2.0,3.0,3.0,2,1.0,2.0,4.0,1.0,2.0,3.0
201801013404,0.2156811163660652,4.0,1.0,1.0,5.0,3.0,3.0,4.0,3.0,1.0,5.0,2.0,3.0,1.0,2.0,3.0,1.0,1.0,4.0,3.0,3.0,2.0,2,2.0,1.0,1.0,1.0,2.0,3.0
201801013491,0.4187381814415576,4.0,1.0,2.0,1.0,3.0,3.0,3.0,4.0,2.0,2.0,2.0,5.0,1.0,2.0,3.0,1.0,1.0,2.0,3.0,3.0,3.0,1,2.0,1.0,5.0,6.0,2.0,3.0
201801013592,0.8894569322609096,4.0,1.0,2.0,3.0,5.0,5.0,5.0,5.0,5.0,2.0,4.0,2.0,3.0,2.0,3.0,1.0,3.0,1.0,3.0,3.0,3.0,1,1.0,1.0,3.0,6.0,2.0,3.0
201801015620,0.2397484535711283,3.0,1.0,3.0,4.0,3.0,4.0,3.0,3.0,2.0,1.0,1.0,3.0,1.0,2.0,3.0,1.0,2.0,3.0,3.0,3.0,3.0,1,2.0,1.0,3.0,2.0,1.0,2.0
201801015678,3.491906583259308,4.0,1.0,3.0,4.0,5.0,5.0,5.0,4.0,5.0,3.0,3.0,5.0,1.0,2.0,3.0,4.0,4.0,3.0,2.0,2.0,3.0,1,2.0,3.0,1.0,1.0,1.0,2.0
